id,key,value,type
429953306,surface,asphalt,default
429953307,highway,primary,default
429953307,lanes,2,default
429953307,maxspeed,55 mph,default
429953307,name,Joe Frank Harris Parkway,default
429953307,oneway,no,default
429953307,rcn_ref,35,default
429953307,ref,US 41;GA 3,default
429953307,sidewalk,no,default
429953307,smoothness,good,default
429953307,surface,asphalt,default
429953307,cfcc,A21,tiger
429953307,county,"Bartow, Georgia",tiger
429953307,name_base,Joe Frank Harris,tiger
429953307,name_base_1,United States Highway 41,tiger
429953307,name_base_2,State Route 3,tiger
429953307,name_type,Pky,tiger
429953307,reviewed,no,tiger
429953308,ComID,53768195,NHD
429953308,FCode,46006,NHD
429953308,FType,StreamRiver,NHD
429953308,way_id,53768195,NHD
429953308,attribution,NHD,default
429953308,source,NHD_import_v0.2_20090219152958,default
429953308,waterway,stream,default
429953309,ComID,53768195,NHD
429953309,FCode,46006,NHD
429953309,FType,StreamRiver,NHD
429953309,way_id,53768195,NHD
429953309,attribution,NHD,default
429953309,layer,-1,default
429953309,source,NHD_import_v0.2_20090219152958,default
429953309,tunnel,culvert,default
429953309,waterway,stream,default
429953310,highway,primary,default
429953310,lanes,3,default
429953310,backward,1,lanes
429953310,forward,2,lanes
429953310,maxspeed,55 mph,default
429953310,name,Joe Frank Harris Parkway,default
429953310,oneway,no,default
429953310,rcn_ref,35,default
429953310,ref,US 41;GA 3,default
429953310,sidewalk,no,default
429953310,smoothness,good,default
429953310,surface,asphalt,default
429953310,cfcc,A21,tiger
429953310,county,"Bartow, Georgia",tiger
429953310,name_base,Joe Frank Harris,tiger
429953310,name_base_1,United States Highway 41,tiger
429953310,name_base_2,State Route 3,tiger
429953310,name_type,Pky,tiger
429953310,reviewed,no,tiger
429953310,lanes:forward,none|slight_right,turn
429953312,highway,primary,default
429953312,lanes,2,default
429953312,maxspeed,55 mph,default
429953312,name,Joe Frank Harris Parkway,default
429953312,oneway,no,default
429953312,rcn_ref,35,default
429953312,ref,US 41;GA 3,default
429953312,sidewalk,no,default
429953312,smoothness,good,default
429953312,surface,asphalt,default
429953312,cfcc,A21,tiger
429953312,county,"Bartow, Georgia",tiger
429953312,name_base,Joe Frank Harris,tiger
429953312,name_base_1,United States Highway 41,tiger
429953312,name_base_2,State Route 3,tiger
429953312,name_type,Pky,tiger
429953312,reviewed,no,tiger
429953313,highway,primary,default
429953313,lanes,3,default
429953313,backward,2,lanes
429953313,forward,1,lanes
429953313,maxspeed,55 mph,default
429953313,name,Joe Frank Harris Parkway,default
429953313,oneway,no,default
429953313,rcn_ref,35,default
429953313,ref,US 41;GA 3,default
429953313,sidewalk,no,default
429953313,smoothness,good,default
429953313,surface,asphalt,default
429953313,cfcc,A21,tiger
429953313,county,"Bartow, Georgia",tiger
429953313,name_base,Joe Frank Harris,tiger
429953313,name_base_1,United States Highway 41,tiger
429953313,name_base_2,State Route 3,tiger
429953313,name_type,Pky,tiger
429953313,reviewed,no,tiger
429953313,lanes:backward,left|none,turn
429955170,highway,service,default
429955170,oneway,no,default
429955170,service,parking_aisle,default
429955170,surface,asphalt,default
429955171,building,commercial,default
429955791,highway,service,default
429955793,highway,residential,default
429955793,name,Hardwood Court,default
429955793,oneway,no,default
429955793,surface,asphalt,default
429955795,highway,residential,default
429955795,name,Hardwood Ridge Lane,default
429955795,oneway,no,default
429955795,surface,asphalt,default
429955797,highway,residential,default
429955797,name,Creekside Lane,default
429955797,oneway,no,default
429955797,surface,asphalt,default
429955799,natural,water,default
429955799,water,lake,default
429955802,waterway,stream,default
429955804,natural,water,default
429955804,water,pond,default
429957657,access,private,default
429957657,highway,service,default
429957657,oneway,no,default
429957657,service,driveway,default
429957660,building,house,default
429957841,highway,primary,default
429957841,lanes,3,default
429957841,backward,1,lanes
429957841,forward,2,lanes
429957841,lit,no,default
429957841,maxspeed,55 mph,default
429957841,oneway,no,default
429957841,rcn_ref,35,default
429957841,ref,US 41;GA 3,default
429957841,sidewalk,no,default
429957841,smoothness,good,default
429957841,surface,asphalt,default
429957841,cfcc,A21,tiger
429957841,county,"Gordon, Georgia",tiger
429957841,name_base,United States Highway 41 South,tiger
429957841,name_base_1,United States Highway 41,tiger
429957841,name_base_2,State Route 3,tiger
429957841,name_base_3,United States Highway 41 South,tiger
429957841,name_direction_suffix,Southwest,tiger
429957841,name_direction_suffix_1,South,tiger
429957841,name_direction_suffix_3,Southeast,tiger
429957841,reviewed,no,tiger
429957841,zip_left,30701,tiger
429957841,zip_right,30701,tiger
429957841,lanes:forward,left|none,turn
429957842,highway,primary,default
429957842,lanes,3,default
429957842,backward,2,lanes
429957842,forward,1,lanes
429957842,lit,no,default
429957842,maxspeed,55 mph,default
429957842,oneway,no,default
429957842,rcn_ref,35,default
429957842,ref,US 41;GA 3,default
429957842,sidewalk,no,default
429957842,smoothness,good,default
429957842,surface,asphalt,default
429957842,cfcc,A21,tiger
429957842,county,"Gordon, Georgia",tiger
429957842,name_base,United States Highway 41 South,tiger
429957842,name_base_1,United States Highway 41,tiger
429957842,name_base_2,State Route 3,tiger
429957842,name_base_3,United States Highway 41 South,tiger
429957842,name_direction_suffix,Southwest,tiger
429957842,name_direction_suffix_1,South,tiger
429957842,name_direction_suffix_3,Southeast,tiger
429957842,reviewed,no,tiger
429957842,zip_left,30701,tiger
429957842,zip_right,30701,tiger
429957842,lanes:backward,none|right,turn
429957843,highway,primary,default
429957843,lanes,2,default
429957843,maxspeed,55 mph,default
429957843,oneway,no,default
429957843,rcn_ref,35,default
429957843,ref,US 41;GA 3,default
429957843,sidewalk,no,default
429957843,smoothness,good,default
429957843,surface,asphalt,default
429957843,cfcc,A21,tiger
429957843,county,"Gordon, Georgia",tiger
429957843,name_base,United States Highway 41 South,tiger
429957843,name_base_1,United States Highway 41,tiger
429957843,name_base_2,State Route 3,tiger
429957843,name_base_3,United States Highway 41 South,tiger
429957843,name_direction_suffix,Southwest,tiger
429957843,name_direction_suffix_1,South,tiger
429957843,name_direction_suffix_3,Southeast,tiger
429957843,reviewed,no,tiger
429957843,zip_left,30701,tiger
429957843,zip_right,30701,tiger
429960930,highway,tertiary,abandoned
429960930,bridge,yes,default
429960930,layer,1,default
429960930,name,Old Dixie Highway,default
429960930,oneway,no,default
429960931,ComID,53765745,NHD
429960931,FCode,46003,NHD
429960931,FType,StreamRiver,NHD
429960931,way_id,53765745,NHD
429960931,attribution,NHD,default
429960931,layer,-1,default
429960931,source,NHD_import_v0.2_20090219152958,default
429960931,tunnel,culvert,default
429960931,waterway,stream,default
429960932,ComID,53765745,NHD
429960932,FCode,46003,NHD
429960932,FType,StreamRiver,NHD
429960932,way_id,53765745,NHD
429960932,attribution,NHD,default
429960932,source,NHD_import_v0.2_20090219152958,default
429960932,waterway,stream,default
429960933,ComID,53763095,NHD
429960933,FCode,46006,NHD
429960933,FType,StreamRiver,NHD
429960933,way_id,53763095,NHD
429960933,attribution,NHD,default
429960933,name,Lynn Creek,default
429960933,source,NHD_import_v0.2_20090219152958,default
429960933,waterway,stream,default
429960934,ComID,53763095,NHD
429960934,FCode,46006,NHD
429960934,FType,StreamRiver,NHD
429960934,way_id,53763095,NHD
429960934,attribution,NHD,default
429960934,layer,-1,default
429960934,name,Lynn Creek,default
429960934,source,NHD_import_v0.2_20090219152958,default
429960934,tunnel,culvert,default
429960934,waterway,stream,default
429960935,highway,unclassified,default
429960935,lanes,2,default
429960935,oneway,no,default
429960935,surface,asphalt,default
429960936,highway,service,default
429960936,oneway,no,default
429960936,surface,asphalt,default
429960937,highway,tertiary_link,default
429960937,lanes,1,default
429960937,oneway,yes,default
429960937,surface,asphalt,default
429960938,highway,tertiary,abandoned
429960938,name,Old Dixie Highway,default
429960939,bridge,yes,default
429960939,highway,residential,default
429960939,layer,1,default
429960939,name,Taylor Bridge Road Southwest,default
429960939,oneway,no,default
429960939,surface,asphalt,default
429960939,cfcc,A41,tiger
429960939,county,"Gordon, Georgia",tiger
429960939,name_base,Taylor Bridge,tiger
429960939,name_direction_suffix,Southwest,tiger
429960939,name_type,Road,tiger
429960939,reviewed,no,tiger
429960939,zip_left,30701,tiger
429960939,zip_right,30701,tiger
429960940,highway,residential,default
429960940,name,Taylor Bridge Road Southwest,default
429960940,oneway,no,default
429960940,surface,asphalt,default
429960940,cfcc,A41,tiger
429960940,county,"Gordon, Georgia",tiger
429960940,name_base,Taylor Bridge,tiger
429960940,name_direction_suffix,Southwest,tiger
429960940,name_type,Road,tiger
429960940,reviewed,no,tiger
429960940,zip_left,30701,tiger
429960940,zip_right,30701,tiger
429961885,FIXME,name needed,default
429961885,highway,residential,default
429961885,oneway,no,default
429961885,surface,asphalt,default
429961886,highway,primary_link,default
429961886,lanes,1,default
429961886,oneway,yes,default
429961886,surface,asphalt,default
429961887,highway,primary,default
429961887,lanes,2,default
429961916,highway,primary,default
429961916,lanes,2,default
429961916,maxspeed,55 mph,default
429961916,oneway,no,default
429961916,rcn_ref,35,default
429961916,ref,US 41;GA 3,default
429961916,sidewalk,no,default
429961916,smoothness,good,default
429961916,surface,asphalt,default
429961916,cfcc,A21,tiger
429961916,county,"Gordon, Georgia",tiger
429961916,name_base,United States Highway 41 South,tiger
429961916,name_base_1,United States Highway 41,tiger
429961916,name_base_2,State Route 3,tiger
429961916,name_base_3,United States Highway 41 South,tiger
429961916,name_direction_suffix,Southwest,tiger
429961916,name_direction_suffix_1,South,tiger
429961916,name_direction_suffix_3,Southeast,tiger
429961916,reviewed,no,tiger
429961916,zip_left,30701,tiger
429961916,zip_right,30701,tiger
429965010,access,private,default
429965010,highway,service,default
429965010,oneway,no,default
429965010,service,driveway,default
429965012,ComID,53765705,NHD
429965012,FCode,46006,NHD
429965012,FType,StreamRiver,NHD
429965012,way_id,53765705,NHD
429965012,attribution,NHD,default
429965012,source,NHD_import_v0.2_20090219152958,default
429965012,waterway,stream,default
429965018,ComID,53765705,NHD
429965018,FCode,46006,NHD
429965018,FType,StreamRiver,NHD
429965018,way_id,53765705,NHD
429965018,attribution,NHD,default
429965018,layer,-1,default
429965018,source,NHD_import_v0.2_20090219152958,default
